,video_id,captioning,categoryID,definition,descrp_length,dislikes_to_views,duration_to_views,likes_to_dislikes,likes_to_views,numVides_on_Channel,popularity,publish_month,subscriber_count,title_length,views_to_daysActive,views_to_subscribers
738,c7_4jbEE38Y,0,10,0,23,0.0,17.2162162162,1.0,0.0,3,0,3,1,62,0.0161713286713,0.027027027027
739,c9id452sCtw,0,10,0,1001,0.000158132768272,0.00771687909169,102.1,0.0161453556406,182,0,6,132358,52,43.5523415978,2.09162027033
740,cB9-ltEQrHI,0,10,1,133,0.00023731484964,0.00166568158616,72.0377358491,0.0170956244515,152,0,7,1617,23,124.349665924,0.00724462582112
741,cC_885e4Jq0,0,22,0,15,0.0036563071298,0.369896404631,7.16666666667,0.0262035344302,38,0,4,408,15,0.868713605082,0.248477466504
742,cGK_mDHJmaA,0,28,0,593,0.00483870967742,0.281182795699,0.111111111111,0.000537634408602,0,0,10,0,77,1.3963963964,0.0
743,cJctYLW9hao,0,10,1,127,0.000267153479674,0.0234204550514,20.8333333333,0.00556569749321,1368,0,9,152457,47,16.465542522,6.79230666489
744,cMB6-hNI-Qo,0,22,0,113,0.000548567846087,0.0190823243603,2.57142857143,0.0014106030328,92,0,11,219,37,10.4753896637,0.00857512040409
745,cP_XSDMMPwo,0,10,0,912,0.000400204060092,0.0016403968617,18.1758241758,0.00727403863069,143,0,7,379424,67,103.881681133,1.66885227158
746,cPgwXTEhLqQ,0,10,1,881,0.000181806003425,0.00584649832069,90.5263157895,0.0164582276785,46,0,1,97313,69,64.3516009852,0.931638401867
747,cTX_iqRtmBQ,0,19,1,122,0.0020366598778,0.420570264766,1.0,0.0020366598778,272,0,5,631,31,0.6581769437,0.656154628688
748,caEPideQcRg,0,10,0,2634,7.1022727272e-05,0.0290482954545,19.0,0.00134943181818,31,0,10,436,68,5.78234086242,0.0309571144561
749,ceHUA6hQ_n8,0,24,1,15,0.0,0.307156428119,1.0,0.0,352,0,3,1221,34,0.81898340249,0.774540848638
750,cfC9r-al1to,0,1,0,48,0.00113378684807,0.451247165533,13.0,0.0147392290249,84,0,5,1056,43,0.584880636605,1.19160997732
751,cfLIVLkO9bE,0,23,0,129,0.0,1.08888888889,1.0,0.00444444444444,3,0,3,0,38,0.097911227154,0.0
752,cqZzvi93-Vc,0,23,0,205,0.00612557427259,0.232771822358,2.75,0.0168453292496,15,0,4,14,47,0.345137420719,0.0214395099541
753,ctUxjfeTX54,0,15,0,161,0.0,0.0179174240457,1.0,0.00467411062062,32,0,6,19,37,4.21796276013,0.00246561121204
754,ctZNyVqIxt8,0,10,0,23,0.0,2.41796875,1.0,0.00390625,10,0,3,1,62,0.110583153348,0.00390625
755,cvyCdydX1nE,0,23,0,90,0.000160436386972,0.00898443767046,35.0,0.00561527354404,219,0,6,106407,28,1.89972569339,17.1192042355
756,cw1y2NB1sVE,0,23,0,70,0.000232720502676,0.0346753548988,61.0,0.0141959506633,25,0,9,149,61,1.3419737664,0.0346753548988
757,cz0rVzjF2G8,0,10,0,338,0.000998704804706,0.00638234789258,0.578125,0.00057737621522,19,0,10,375,62,47.858849888,0.00586739072765
758,czAt95XpUGs,0,24,1,146,0.00174367916303,0.0391359101037,1.22222222222,0.00213116342149,208,0,8,644,50,7.34210526316,0.0622880945462
759,d5-p7K4_8-M,0,27,1,1,0.0,1.64285714286,1.0,0.0,1014,0,9,452,54,0.0203488372093,16.4285714286
760,d7zn-GKfbEo,0,10,0,1863,0.00411210223319,0.0242297716202,1.86153846154,0.00765483646486,66,0,8,0,57,11.371942446,0.0
761,dGn0c-VrkHo,0,22,0,81,0.0,0.473265073948,1.0,0.00455062571103,45,0,7,29,26,0.269136558481,0.032992036405
762,dKvWNbJUsdU,0,23,0,458,0.000832177531206,0.0106796116505,3.0,0.00249653259362,219,0,10,106407,22,5.89775051125,7.3993481728
763,dVD7ocmWGOw,0,10,1,453,0.00510493477028,0.275099262621,2.33333333333,0.011911514464,1260,0,11,130843,53,1.34682964095,74.3628117914
764,dWf1RmAIcgw,0,10,0,567,0.000419908608126,0.0148697048289,18.4117647059,0.0077312584908,6,0,12,103,11,13.0093187661,0.00253969819509
765,dYm0iwDwmDY,0,24,0,70,0.00580282364202,0.014477147643,0.20618556701,0.00119645848289,38,0,2,137,39,6.22338049144,0.00819525034396
766,dd8E7wyCmSc,0,22,0,93,0.000717038630456,0.058976427355,14.0,0.0100385408264,2,0,6,25,38,7.54361054767,0.00224074572018
767,ddGIzaNUtX0,0,10,0,331,0.0013357079252,0.214158504007,8.0,0.0106856634016,40,0,2,407,34,1.15297741273,0.181211041852
768,deM3a_fsd_k,0,23,0,186,0.00162767039674,0.0569684638861,1.125,0.00183112919634,1,0,7,35,24,2.27440999537,0.00712105798576
769,dgz67jzVMmk,0,20,0,4021,0.00101205046131,0.00316559969874,2.47674418605,0.00250659009603,135,0,9,36531,44,61.1778257739,0.429438900395
770,dm9xEq7eFL4,0,26,1,831,0.000472268399576,0.00734849629742,9.08,0.00428819706816,205,0,8,35036,81,37.6500711238,0.661944428704
771,dsvX6kQ8P1M,0,23,0,120,0.000317325999576,0.0178760313095,2.66666666667,0.000846202665538,7,0,4,0,37,2.82630792227,0.0
772,dt_OwtVYudw,0,10,0,57,0.0,0.480607082631,1.0,0.0,49,0,8,371,57,0.20683641437,0.62563237774
773,e-NVL12PPZI,0,19,0,107,0.000132824173999,0.00601029387348,10.875,0.00144446289225,3,0,12,22,14,17.2578796562,0.000365217968724
774,e1G4wM64EiU,0,1,0,2259,0.00121359223301,0.594660194175,6.0,0.00728155339806,13,0,3,54,46,0.358105171664,0.0655339805825
775,e1ugPEkZi78,0,10,0,1606,0.000277392510402,0.0449375866852,49.3333333333,0.0136846971798,17,0,8,146,91,7.6975088968,0.0134960251433
776,e4X7veLEYoI,0,10,1,246,0.00165415447258,0.0250031810663,15.1923076923,0.025130423718,63,0,11,9195,51,11.9256449165,0.584923664122
777,e4yjQILVVyw,0,10,0,127,0.000467508181393,0.0843852267415,7.5,0.00350631136045,6,0,1,16,29,1.81656050955,0.00373831775701
778,eGF5NySFKFE,0,25,0,297,0.000290577002905,0.0204649232046,2.71428571429,0.000788709007887,36,0,7,53,53,8.28119628738,0.00224150097547
779,ePkDDWSnr2w,0,10,1,3349,9.4556963973e-05,0.000181050931019,49.1434108527,0.00464685172955,892,0,10,1018294,38,2013.66346863,0.374778416121
780,eRVRJqsM-ME,0,10,1,2368,0.000197270839513,0.00109463067339,60.1052631579,0.0118570157223,206,0,11,199967,92,512.699619772,0.296576685445
781,eT4UQF4LwnY,0,22,0,3932,9.1470386462e-05,0.0189801051909,17.5,0.00160073176309,8,0,12,20,46,9.13706644379,0.000914703864623
782,ek322aco8jw,1,29,0,259,0.000646203554119,1.28093699515,10.25,0.00662358642973,47,0,1,950,100,3.79521765788,0.15423126615
783,enCvB_O2_EU,0,23,0,45,0.00137741046832,1.49449035813,4.0,0.00550964187328,18,0,5,4,22,0.327469553451,0.00550964187328
784,epjmjCh82C0,0,26,0,103,0.000143369175627,0.0573476702509,10.0,0.00143369175627,88,0,7,1211,26,2.75473933649,0.174336917563
785,eqI-iUfDxxo,0,23,1,222,0.000867135562192,0.0378649195491,3.66666666667,0.00317949706137,29,0,9,400,57,5.94104178592,0.0384244992296
786,eqOBm4Vy0xY,0,22,0,232,0.0,0.655913978495,1.0,0.0089605734767,452,0,5,538,59,0.188132164531,0.978494623656
787,esXFqp9al4g,0,24,0,156,0.0,0.0226775101658,1.0,0.000938379730997,257,0,6,211,43,1.92590361446,0.0329996872068
788,evgKqH6Svc8,0,23,0,225,0.00634920634921,0.784126984127,2.0,0.0126984126984,11,0,7,81,51,0.108396421198,0.256329113924
789,ewktErBGF5c,0,10,1,213,0.000935567849007,0.0111047835991,4.30434782609,0.00402700943703,33,0,10,73,25,10.0960985626,0.00296844502277
790,f06AGfHnrq4,0,1,1,3638,0.00561540896355,0.00329421694939,3.02922755741,0.0170103515785,106,0,4,299774,56,45.0137203166,3.51288931593
791,f1Z-CQOZOnY,0,24,0,202,0.0,2.26222222222,1.0,0.0133333333333,5,0,10,2,29,0.0925545043192,0.00888888888889
792,fChdszy_8yw,0,22,0,49,0.00431034482759,0.137068965517,0.8,0.00344827586207,5,0,8,1,62,0.650588895121,0.000862068965517
793,fDmnCZxvqdo,0,24,1,532,0.00480192076831,0.606242496999,29.5,0.141656662665,7,0,11,199,49,0.632978723404,0.238895558223
794,fEFotJslBY8,0,10,0,90,0.00492610837438,0.490640394089,2.0,0.00985221674877,46,0,6,503,58,0.686738836265,0.492625368732
795,fHmeVv2h5Gw,0,26,1,627,0.000240168744648,0.0025443964107,103.565217391,0.0248731282501,2018,0,11,4344359,49,216.501883949,15.1561841982
796,fJV1JodhFdQ,0,10,1,88,0.000854695483311,0.00316425864594,8.89705882353,0.00760427599123,345,0,6,1953,80,215.903663501,0.00613192433105
797,fKDdWkRrfrI,0,10,0,488,0.00150678051231,0.246609743847,4.0,0.00602712204922,13,0,10,11,44,0.713364385525,0.00552486187845
798,fKVyY5YpIGE,0,24,0,430,0.000713510159764,0.0115712734605,10.347826087,0.00738327904452,28,0,5,2138,68,21.4756828781,0.0658226292176
799,fKdFAJyvwZk,0,15,0,45,9.534706331e-05,0.0160183066362,35.0,0.00333714721587,203,0,6,43286,56,4.09207959423,4.13924895158
800,fMr_GoguOOA,0,10,0,0,5.4651596075e-05,0.00256365668861,39.7272727273,0.00217115886225,81,0,5,913,33,67.9294633817,0.00452533445436
801,fY31mI7P5dc,0,20,1,222,0.00204865556978,0.037900128041,2.75,0.0056338028169,135,0,2,36531,40,2.45443117536,9.3425499232
802,fZNzBI0tdic,0,24,0,173,0.0,0.0616740088106,1.0,0.0,73,0,11,887,31,0.136172765447,3.91189427313
803,famK7_jTPF8,0,23,0,196,0.00117453605826,0.0333568240545,4.4,0.00516795865633,219,0,6,106406,27,1.28882833787,25.0483568075
804,fcV7aHpiWqU,0,22,1,85,0.00023172285946,0.0227088402271,4.5,0.00104275286757,18,0,7,1083,38,9.53701657459,0.0625072413394
805,fj2e9g0pHCs,0,10,1,600,0.000706072221101,0.021131732903,7.71428571429,0.0054468428485,211,0,10,18673,75,14.7639612807,0.941914990168
806,fpw8WnbvxKI,0,10,0,436,0.000222370469201,0.0152879697576,17.5,0.00389148321103,25,0,5,63,17,8.10635421361,0.0035565434843
807,fquMY9hF13I,0,22,0,556,0.0,1.36296296296,1.0,0.0148148148148,255,0,11,1360,57,0.205167173252,5.05185185185
808,fsNg94jHBNA,0,10,0,158,0.000132908027644,0.0640616693248,12.0,0.00159489633174,19,0,1,7,70,3.21675929885,0.000930232558139
809,fueBYZD2_ao,0,10,0,3868,0.00148910247733,0.085284960065,8.81818181818,0.013131176391,8,0,6,159,22,2.89119373777,0.021524299445
810,g-37D2Hz0jA,0,10,0,55,0.0,0.0144278116998,1.0,0.00393933425251,244,0,2,1235,33,6.65836065574,0.0610416461554
811,g57j_1yjf48,0,24,1,1,0.00217233888487,0.212889210717,2.0,0.00434467776973,24,0,6,85,55,0.753409710857,0.0615496017379
812,g5UF_49czSo,0,23,0,49,0.000109982769366,0.00579242585328,67.3333333333,0.00740550647065,22,0,8,279,42,12.7581852198,0.0102474015517
813,gHLzRUXgBtI,0,15,0,108,0.000367962713111,0.000858579663927,8.0,0.00294370170489,9,0,8,0,57,3.26381104884,0.0
814,gL93-jk5VqE,0,26,1,140,5.764020981e-05,0.00726266643611,44.6666666667,0.0025745960382,948,0,3,132584,74,27.0374025974,2.55764579414
815,gOG2LjmOSA0,0,10,0,708,0.000331945198865,0.015178948639,72.2727272727,0.0239905848271,52,0,8,13243,38,23.4522292994,0.399217103282
816,gP99-DsEeiU,0,10,1,319,0.000249165986074,0.00237169105263,37.037037037,0.00922836985461,288,0,11,170068,74,164.059803179,0.786118686065
817,gQcPYrxCW-U,0,15,0,563,0.0,0.0286529544644,1.0,0.00297229818095,112,0,10,7335,25,4.05936293436,0.88009506833
818,gQyquZolEfs,0,1,0,41,0.000413571149276,3.0077901765e-05,3.64545454545,0.001507654826,4,0,7,19,27,81.2636724717,7.1427228811e-05
819,gTwDn_otII4,0,24,0,338,0.000149555073655,0.00648071985842,11.8333333333,0.00176973503826,77,0,1,882,53,17.0501487463,0.0219223025874
820,gV4cOYBz60Y,0,23,1,739,0.00169286577993,0.12261185006,2.71428571429,0.00459492140266,36,0,2,2057,100,2.62040557668,0.49746070133
821,gWFnWBioYcI,0,10,0,4288,0.000130876348026,0.00169812061564,20.225,0.00264697413883,283,0,9,6511,67,145.124406458,0.021335175344
822,goWoNKxj03E,0,20,1,1200,0.000198628223829,0.00304770180938,86.5625,0.0171937556252,421,0,5,54636,40,106.833554377,0.339033743283
823,goplOp3q_Cc,0,10,0,150,0.000644606789858,0.0544334622547,19.8888888889,0.0128205128205,4,0,11,94,47,5.77897350993,0.00673255980519
824,gqTeUHLGR5s,0,10,1,196,0.00023832221163,0.0170996186845,21.25,0.00506434699714,14,0,2,394,42,8.58077709611,0.0234137622878
825,gsTdyjvPzRg,0,10,0,48,0.00052920391448,0.00132708058554,9.32307692308,0.0049338088027,247,0,3,29523,27,46.297022239,0.24030218908
826,gsh7zNnIe3k,0,10,0,92,0.000309721901153,0.00109973718526,10.6304347826,0.00329247847096,22,0,11,1097,54,265.847852029,0.00246199284518
827,gvDWxmjS5xo,0,10,1,315,0.000738286001929,0.00171567599312,1.59659090909,0.00117874071899,10,0,4,32,45,91.2672281776,0.000134223683769
828,gvrKhjBiI-A,0,23,0,47,0.00460829493088,0.124423963134,0.333333333333,0.00153609831029,1,0,2,3,30,0.808193668529,0.00230414746544
829,gyVZdOC3WUM,0,10,1,90,0.000115118680164,0.0055328915654,33.4375,0.00384928086799,0,0,8,0,90,99.4896206156,0.0
830,h-ZAdSifT30,0,23,0,193,0.0,0.351409978308,1.0,0.00433839479393,4,0,9,0,38,0.657944814462,0.0
831,h6Sqb2Rk__s,0,10,1,1630,0.000472286880545,0.0136288499814,8.07142857143,0.00381202982154,57,0,7,1665,77,20.4575569358,0.0561884859107
832,hOuAd122lnM,0,17,0,53,0.000640966944419,0.000915667063455,1.71428571429,0.00109880047615,44,0,12,29,50,5.4117938553,0.00265519135689
833,hRoFuati7Xs,0,22,0,1142,0.00261020881671,0.0283255993813,11.5925925926,0.0302590873937,141,0,4,15987,80,5.43562795586,1.5465970611
834,hTj7NDvTPlk,0,23,0,116,0.00093896713615,0.0765258215962,8.5,0.00798122065728,15,0,11,18,48,0.68094629156,0.00845070422535
835,hTxDyW9hZiQ,0,23,0,476,0.00140252454418,0.0357643758766,5.5,0.00771388499299,117,0,2,455,53,0.73429454171,0.319074333801
836,hY4NxiKF1R0,0,23,0,282,0.00135886349599,0.0319950586782,4.45454545455,0.00605311920939,2,0,9,54,67,2.53285356696,0.00667078443484
837,hbYywSfx3AE,0,24,0,207,0.000936190848229,0.0042835782696,3.73381294964,0.00349556151245,3178,0,12,4809848,84,73.2843040474,32.455189329
838,hg1dgp71pmU,0,20,1,521,0.00125117297466,0.129809196121,7.75,0.00969659055364,271,0,8,30505,50,1.79909960608,9.55222013759
839,hgQNZ8phzWE,0,23,0,117,0.0,0.862876254181,1.0,0.0,4,0,8,1,54,0.104618614416,0.00334448160535
840,hkTEyy1ZKAY,0,23,0,264,0.0,0.0123709331775,1.0,0.00389635690629,6,0,8,226,39,3.18819875776,0.0221118254432
841,hkndzQxSx_g,0,10,0,2458,0.00144927536232,0.297826086957,2.5,0.0036231884058,41,0,10,28,51,0.813679245283,0.0209537572254
842,hw5Wjmcu0Fs,0,23,0,46,0.0,1.0,1.0,0.0,24,0,11,14,48,0.106639004149,0.0505836575875
843,hwj2GWjOepo,0,10,0,136,0.000233677618357,0.00450218878036,29.0666666667,0.00679222944026,56,0,10,195,43,48.2276483847,0.003037525118
844,hx24NdI8biY,0,10,0,1114,0.000181785129976,0.0958007634975,34.0,0.0061806944192,60,0,5,223,47,1.86348238482,0.0403343023256
845,i2wfz2H7LT4,0,23,1,1356,0.000570489708365,0.00243408942236,11.0,0.00627538679202,223,0,5,134144,80,140.906752412,0.509535686585
846,i6wwl_tFMAg,0,15,1,299,0.000211145219184,0.00319154119768,37.2307692308,0.00786109892966,79,0,11,4401,29,72.992294013,0.0358927833715
847,i8KROdVwo7w,0,25,0,234,0.00172043010753,0.105161290323,1.25,0.00215053763441,79,0,9,182,52,1.45448858305,0.0402150537634
848,iRZZ-izboXc,0,10,0,579,0.00258064516129,0.241935483871,12.25,0.0316129032258,32,0,9,83,71,1.11751982696,0.0535483870968
849,iSP7TZtgfsM,0,1,1,972,0.00221588149587,0.00221588149587,3.27397260274,0.0072547353084,95,0,10,46522,40,38.8261638185,0.706020731837
850,iUv_CUKmqgY,0,10,0,199,0.00205761316872,1.05761316872,4.0,0.0082304526749,26,0,4,31,96,0.258510638298,0.0637860082305
851,iZN1zbNbypM,0,23,0,332,0.000435682387539,0.0295174817558,3.5,0.00152488835639,107,0,6,520,32,3.56820831714,0.056993691538
852,i_gHsb9FMfg,0,10,0,343,0.0,0.166947014298,1.0,0.00294365012616,1,0,8,0,53,0.830887491265,0.0
853,iajo26UArmc,0,10,0,4846,0.000185075510808,0.0075325732899,0.4,7.4030204323e-05,21,0,12,51,54,17.440929632,0.000943885105122
854,icCZI0xiP_4,0,10,1,1520,0.00231481481481,0.918981481481,4.0,0.00925925925926,129,0,2,948,58,0.219735503561,2.19444444444
855,iimw0LlsHeI,0,10,1,1717,0.000107652360385,0.00161047931137,31.16,0.00335444754962,1,0,7,56,43,129.736871508,0.000240862286987
856,inxgdSea3Jg,0,23,0,5,0.0,0.102222222222,1.0,0.00126984126984,33,0,6,51,35,0.538093611206,0.032380952381
857,ioxOcuM6p-U,0,25,1,1223,0.00180105292325,0.0182876142976,0.769230769231,0.00138542532557,2,0,2,2,54,3.71296296296,0.000276931597895
858,ixwLNO9X6eI,0,24,1,38,0.0,0.252747252747,1.0,0.00699300699301,12,0,12,21,26,0.41847826087,0.0209580838323
859,j2i-9dtabAI,0,10,1,269,0.000156682509009,0.0278894866036,49.0,0.00767744294145,104,0,10,1878,44,11.1970760234,0.0983093299937
860,j4_2KPp73cQ,0,23,0,330,0.00269844839217,0.0386777602878,0.916666666667,0.00247357769283,37,0,7,18,56,1.36536690206,0.00404767258826
861,j7jRcdFHCNo,0,24,1,119,0.000232828870779,0.0101862630966,9.5,0.00221187427241,13,0,6,81,19,6.70569867291,0.00471451021477
862,jCQ0pZGNkTY,0,23,0,83,0.00401436720896,0.0363405873653,0.947368421053,0.00380308472428,13,0,2,16,30,1.76802390736,0.00338051975491
863,jEahSyp4hoE,0,43,0,98,0.000240124864929,0.00165085844639,11.5,0.00276143594669,97013,0,2,1419542,45,17.1290488432,42.9020767061
864,jJUOUaiETNI,0,22,0,93,0.00169530355097,0.0110423825888,1.83783783784,0.0031156930126,19,0,7,28,60,6.69683952133,0.00128281486233
865,jLh73x4p_IM,0,10,0,208,0.000918922739803,0.0143139888316,0.846153846154,0.000777550010602,19,0,10,375,36,21.1306945482,0.0132890365449
866,jMdvQiO7Lpk,0,1,0,232,0.0,0.0697674418605,1.0,0.0077519379845,3,0,11,2,15,0.0980988593156,0.015503875969
867,jN98LGa_Puw,0,10,0,251,0.00065445026178,0.086387434555,24.5,0.0160340314136,206,0,12,2808,64,3.70648878108,0.459764474975
868,jO7OkcGNkow,0,10,1,885,0.000524383848977,0.212375458836,18.0,0.00943890928159,292,0,11,57771,67,1.4468892261,30.909805978
869,jPj5jKU89oA,0,10,1,337,0.000453550511723,0.00999783084538,4.08695652174,0.00185364122183,1,0,9,7576,55,37.0965618142,0.149192833067
870,jQzVKRj210E,0,24,1,551,0.000282277601061,0.000513998019843,4.94029850746,0.00139453561122,51,0,8,7389,13,111.329737336,0.0311178145907
871,jbesDi24s94,0,23,0,117,0.00143153675471,0.0295612339847,4.85,0.00694295326032,203,0,5,19106,29,4.21193849864,1.37186001574
872,jbuZueEgZrE,0,24,0,3759,0.000444234510835,0.00436362000517,1.94936708861,0.000865976135047,2339,0,5,172488,94,94.9460758142,0.97009587539
873,jcCLbFcYqjk,0,10,0,9,0.0013486876232,0.0421205519245,5.15384615385,0.00695092851956,4,0,10,30,57,7.21482035928,0.0033198464571
874,jcvITTFLhw4,1,10,0,2177,0.000615006150061,0.250307503075,11.0,0.00676506765068,11,0,5,19,19,0.877969762419,0.0116851168512
875,jhR85iDAExk,0,10,0,54,0.000931532370749,0.17419655333,18.5,0.0172333488589,52,0,10,1638,41,1.02924256951,0.762459245459
876,jjFeUBzAx5U,0,26,0,94,0.0,0.0305041402825,1.0,0.00176570871895,34,0,1,169,83,6.05381496498,0.0102891933029
877,jja2uWIqEzM,0,10,1,1686,0.000403403256564,0.00759131582808,6.40909090909,0.00258544814435,14,0,7,540,83,37.6369910283,0.00995161645041
878,jl7XorZtxRg,0,27,0,79,0.0,0.0386896356961,1.0,0.00480090369952,1,0,10,4,47,1.26464285714,0.00112962439989
879,jm0RKbyNNsA,0,1,1,460,0.00110321868891,0.00470319546326,12.7543859649,0.0140708769621,66,0,10,83439,30,38.5862584018,1.62445625906
880,jqqoS2rMXYA,0,10,0,34,0.000242353739518,0.00717367068974,9.5,0.00230236052542,2,0,2,5,49,12.1038427691,0.000121173933063
881,juX7VJIMsqc,0,10,0,184,4.9414787728e-05,0.00260486523881,70.4285714286,0.00348021290714,5,0,1,36,45,60.3570515552,0.000253576485007
882,jx2Jx31IlF8,0,23,0,177,0.0018115942029,0.045652173913,1.8,0.00326086956522,219,0,1,106407,38,0.8984375,38.6615942029
883,jyPhyFiLiRI,0,22,0,216,0.000232937339855,0.00936925744752,28.0,0.00652224551596,1,0,6,9,34,15.0221617418,0.00023290719942
884,k8KIZhK3s8Y,0,23,0,101,0.00107353730542,0.148148148148,0.5,0.00053676865271,9,0,9,3,39,0.65644820296,0.00161030595813
885,kMRbrE1OhDY,0,10,1,134,0.000276897517152,0.00312278866566,16.0277777778,0.00443805187213,1217,0,5,329883,48,69.8613648576,2.53686352815
886,kNtSFehBPJ8,0,26,1,3202,0.000356760613628,0.0234867403972,6.66666666667,0.00237840409086,14036,0,6,1155666,64,9.21029572837,68.7757381334
887,kRmpYmApkDU,0,10,1,810,8.418925745e-05,0.00224304235922,164.428571429,0.0138431193323,79,0,10,193466,62,122.724723247,1.17991606751
888,kTVfVX35CTU,0,24,0,110,0.0,0.284528749259,1.0,0.000592768227622,17,0,1,30,27,0.619309838473,0.0177830468287
889,kTtX4REEDxE,0,10,0,321,0.0,0.011611030479,1.0,0.00510401548137,25,0,5,63,16,15.9,0.00154228016483
890,keITWEyMS1U,0,23,0,144,0.0,0.798013245033,1.0,0.0,3,0,10,3,43,0.123114553608,0.00993377483444
891,kk14PzCx2uI,0,10,0,473,0.000884528787391,0.030476037311,9.18181818182,0.00812158250241,14,0,4,146,94,6.52465897167,0.0117353910457
892,klbl2eAn6Zo,0,22,1,121,0.0,1.08898305085,1.0,0.0,52,0,1,22,33,0.300381841324,0.0310734463277
893,knThKik8C3A,0,10,1,436,0.000439085351437,0.0133752153207,22.9230769231,0.0100651872868,94,0,11,7546,55,22.3786848073,0.25454851752
894,kpfZvEzF65k,0,23,0,79,0.00461361014994,0.0461361014994,0.0,0.0,145,0,7,313,11,0.300728407908,0.363321799308
895,l-yR7ubuGsY,0,26,1,1446,0.000467895035547,0.000325546016795,6.03042328042,0.00282160511516,857,0,5,901402,89,871.962763087,0.561029013363
896,l5mz_r12Tno,0,24,0,277,0.000452434813668,0.00328610548875,3.05263157895,0.00138111679962,12,0,10,46,38,14.9661439772,0.00109505558597
897,l9aO6tD20_8,0,23,1,238,0.000288677352539,0.00356516530387,37.525,0.0108326176541,48,0,9,94822,23,100.84643377,0.684003260078
898,lCz_RWrCBus,0,17,0,176,4.9333179852e-05,0.00468665208597,10.0,0.000493331798523,15,0,4,23,29,23.1572734196,0.000378084263475
899,lEIly3bDEzI,0,10,0,2760,0.0,0.813874788494,1.0,0.00169204737733,3,0,10,5,69,0.344405594406,0.00844594594595
900,lIKA1RiDr9o,0,10,1,885,0.000404623497835,0.00327745033247,37.6166666667,0.0152205872436,42,0,8,178903,23,69.5851712811,1.20581099114
901,lJngc2epniI,0,23,0,138,0.000266842383283,0.00227088313937,18.693877551,0.00498831883853,120,0,9,676,34,74.4643146796,0.00367934357906
902,lRShFJzGTyw,0,10,1,79,0.0014245014245,0.0405982905983,7.5,0.0106837606838,28,0,5,1453,44,4.68,0.20698005698
903,lUE-LQpeRxk,0,26,0,734,0.000444268930792,0.0144140586435,2.55555555556,0.00113535393425,46,0,11,262,81,12.0583333333,0.0130151843818
904,lZfmviffaJ8,0,22,0,76,0.00114810562572,0.458094144661,2.0,0.00229621125144,13,0,9,87,18,0.272272585183,0.0998851894374
905,lhn2B4AP4AE,0,10,1,305,0.0,0.294294294294,1.0,0.0285285285285,23,0,7,703,31,0.917987594762,0.527381845461
906,lo5i9kJ6oF0,0,10,0,433,0.00152718387294,0.192730604765,2.8,0.00427611484423,3,0,6,12,43,2.21066846725,0.00366524129505
907,lohpbtE-27w,0,10,1,2114,0.00181281700191,0.00734769444391,8.44680851064,0.01531251808,158,0,4,25017,65,27.190875721,0.48230779614
908,ltuiHeZB7JA,0,26,0,132,0.000247489746853,0.0273652948664,17.2857142857,0.00427803705275,600,0,5,109125,56,15.1251336898,3.85928937599
909,lvCMv0Hvpho,0,10,0,368,0.000938011415798,0.00973935257255,8.08510638298,0.00758392208518,70,0,5,1160,75,15.1423390752,0.0231509200495
910,lzkUBrARaLQ,0,15,0,91,0.0,0.0130560477478,1.0,0.0013988622587,29,0,8,13,46,5.04611764706,0.0012114434815
911,m8vY6k0aXOk,0,24,0,110,0.000698031551026,0.0350411838615,5.4,0.00376937037554,99,0,6,805,54,3.25,0.112289022179
912,mJ48MlEtmyY,0,24,0,255,0.000599161174355,0.0446375074895,5.5,0.00329538645896,28,0,5,346,56,3.573875803,0.0518196794968
913,mKOxx5zi4cQ,0,10,1,193,0.00264403005845,0.0179051860098,6.85964912281,0.0181371184711,61,0,4,4544,42,13.9896171317,0.210306600492
914,mL2BO7TxNAw,0,22,0,187,0.000949767834529,0.0295483326298,1.33333333333,0.00126635711271,27,0,5,14,45,3.19379844961,0.00147601476015
915,mMChl8uOqyo,0,26,1,1797,0.000891309730131,0.0203020549641,14.7777777778,0.0131715771231,454,0,10,2648743,30,15.0148698885,132.933207995
916,mQwxKNpzIzM,0,10,0,80,0.000126959324185,0.0040236339665,15.6923076923,0.00199228477953,75,0,5,239,55,45.9788953749,0.0023338932073
917,mTJOZ9cZsRY,0,24,0,60,0.000536912751677,0.102281879195,20.5,0.0110067114094,20,0,10,49,41,2.18860164512,0.0133940530405
918,mXCaoZgUs8c,0,10,1,2295,0.000157963623234,0.00228483097892,29.7857142857,0.00470505934919,159,0,9,178147,32,130.335294118,1.0066180405
919,mdnrV-wv5do,0,24,0,48,0.000423302820255,0.00261036739157,5.0,0.00211651410128,2,0,5,9,32,21.9585592564,0.000158738557595
920,mj7GMOmr9AQ,0,10,0,969,0.0,0.882978723404,1.0,0.0141843971631,34,0,6,47,37,0.219199378158,0.0833333333333
921,movn5MK4ivU,0,10,1,754,0.000178475816526,0.0915580938783,130.0,0.0232018561485,12,0,7,796,50,3.89909533751,0.142066749955
922,mqOd1OBdtKA,0,23,0,162,0.0,0.0418772563177,1.0,0.00361010830325,28,0,11,11,51,0.577805590321,0.00793650793651
923,mr5C09A39ck,0,10,1,540,0.000453103760761,0.166289080199,39.0,0.0176710466697,65,0,4,13,48,1.15731515469,0.0058903488899
924,myX1bL8RCkQ,0,25,0,315,0.000174209957841,0.0175603637504,9.6,0.00167241559528,3,0,2,9,41,9.3978388998,0.000313566998815
